frequency,cycle,realIMP,imIMP,label
242.89154,232.0,0.48713,0.09847,2430
10062.01578,188.0,0.30953,0.01731,1188
11.04814,343.0,0.77845,0.13842,360
15.22089,65.0,1.04012,0.19968,741
0.01999,168.0,1.61798,0.12892,706
697.61475,335.0,0.47679,0.16648,461
5.86008,149.0,0.97095,0.34034,1415
825.36837,277.0,0.5409,0.14911,1362
0.01999,44.0,1.59524,0.18949,1157
218.11561,103.0,0.61562,0.17347,1205
0.01999,44.0,1.20297,0.18408,721
213.97488,136.0,0.61139,0.13513,1744
3712.87133,183.0,0.39119,0.05616,368
251.23225,203.0,0.67438,0.17838,903
3.55899,35.0,1.56436,0.2325,587
294.11192,134.0,0.5774,0.1938,637
167.16764,39.0,0.59815,0.21408,416
0.01999,14.0,0.9165,0.03915,2328
1.58012,200.0,1.23087,0.25833,715
15916.71423,1.0,0.33107,-0.03523,1952
1578.05254,109.0,0.41923,0.11764,1785
218.9369,30.0,0.47455,0.14479,749
0.01999,19.0,1.30864,0.48054,714
0.01999,226.0,1.34705,0.16112,1476
15.2778,228.0,0.75171,0.14339,1953
1.76095,31.0,1.17759,0.11635,959
0.01999,118.0,1.22023,0.14345,534
40.09678,37.0,0.691,0.80602,1269
15986.07097,90.0,0.31806,-0.02309,1138
13.30634,44.0,0.94785,0.1013,50
2714.46124,124.0,0.34364,0.09064,262
2745.05458,4.0,0.36716,0.07814,1901
16406.18,94.0,0.24666,-0.0606,1086
0.41168,36.0,0.95066,0.02764,2018
6.02708,337.0,1.77377,0.28687,535
0.01999,123.0,1.383,0.23706,1767
6.20395,92.0,0.61268,0.06842,2175
0.2729,61.0,1.11372,0.20791,649
4.46533,28.0,0.92783,0.32686,1772
94.32783,23.0,0.62127,0.13651,1322
1.89087,199.0,1.73408,0.33394,360
0.01999,190.0,0.78898,0.1998,1488
2.8767,248.0,1.09522,0.05165,2383
0.01999,278.0,1.2879,0.00884,2001
0.01999,67.0,1.03649,0.1239,1305
10028.85777,1.0,0.41654,-0.02211,335
4.69773,165.0,1.1211,0.01606,2408
13.33545,177.0,1.4072,0.23514,1907
0.96268,80.0,1.32788,0.20582,996
16036.78759,305.0,0.32724,0.00621,2331
0.01999,295.0,1.78744,0.38078,460
15740.40533,93.0,0.38916,-0.02115,1861
13.18929,123.0,0.86827,0.19431,614
2.67002,61.0,0.81765,0.03858,1706
0.01999,222.0,1.41433,0.30167,1712
768.28333,96.0,0.54373,0.18338,1716
19989.33394,223.0,0.25965,-0.03039,2449
251.02069,179.0,0.5976,-0.01534,2471
20004.453,163.0,0.2846,-0.04188,293
0.92245,270.0,1.31621,0.44307,397
0.01999,55.0,0.91602,0.16774,868
9.3196,93.0,0.85716,0.22185,1814
355.95542,224.0,0.57936,0.08732,1291
17.5958,342.0,0.80614,0.2966,396
6.20776,86.0,1.4425,0.26112,1735
1653.30635,74.0,0.546,0.06901,1902
0.01999,277.0,1.48137,0.12632,466
0.01999,92.0,1.04296,0.16594,1837
1.32669,342.0,0.6353,0.27871,486
2.88458,76.0,1.11289,0.32572,1181
3.48324,145.0,1.09587,0.24812,1796
6286.17861,97.0,0.31905,0.0243,1157
8.61665,11.0,1.43756,0.35819,1596
87.09919,30.0,0.7392,0.21531,1308
0.01999,268.0,1.43407,0.09088,2196
889.54494,327.0,0.59013,0.15006,428
0.01999,35.0,1.20366,0.14552,743
26.23808,236.0,0.95771,0.04596,2453
15943.54009,36.0,0.35054,-0.01665,1773
0.01999,53.0,1.54036,0.52614,1172
0.01999,349.0,1.44905,0.11629,301
0.26467,110.0,1.02643,0.04116,2135
4440.4306,50.0,0.40499,0.04089,398
67.39869,106.0,0.64051,0.16044,1081
2058.69675,44.0,0.48232,0.10308,1397
57.20809,292.0,0.72639,0.20797,1340
95.36057,20.0,0.61573,0.23018,785
0.01999,162.0,1.50894,0.11345,2186
3057.98095,99.0,0.43962,0.04541,737
86.3464,123.0,0.65058,0.16055,108
16065.45557,51.0,0.30456,-0.03546,2353
234.56452,114.0,0.75036,0.11416,1705
504.07688,53.0,0.46565,0.16865,1147
2.08691,1.0,1.22372,0.80822,1803
0.01999,103.0,1.30194,1.17308,2038
0.01999,202.0,1.43048,0.22162,1144
0.01999,132.0,1.27245,0.12214,1964
0.01999,225.0,1.5444,0.19751,1530
22.02175,158.0,0.97478,0.29065,356
2315.57237,3.0,0.39569,0.0147,1640
1.95425,114.0,1.36052,0.12035,603
2.30347,158.0,1.12708,0.22764,662
10.32041,332.0,1.60151,0.30964,1630
673.40462,237.0,0.45748,0.10862,376
6244.85498,90.0,0.43391,0.03994,496
3.43452,135.0,1.30892,0.24664,1246
0.01999,315.0,1.35877,0.12866,412
16299.63723,56.0,0.3065,-0.0335,2045
353.85983,37.0,0.5285,0.06913,1972
13.61816,170.0,0.91586,0.25477,2030
4.40283,9.0,1.3091,0.14244,1681
0.01999,101.0,0.98878,0.06005,1923
0.01999,115.0,1.31315,0.09637,1988
0.01999,175.0,1.58733,0.24313,1736
225.10084,212.0,0.68321,0.12502,1026
51.75452,184.0,0.61605,0.28435,557
0.01999,258.0,0.87468,0.0561,353
2417.78892,170.0,0.52691,0.06512,996
0.01999,128.0,1.42996,0.05732,2428
0.01999,215.0,0.81717,0.13986,717
71.46413,82.0,0.63352,0.24619,1085
0.91596,117.0,1.04406,0.06284,68
3.58778,78.0,0.99886,0.19811,378
551.86611,29.0,0.45889,0.06074,751
21.48274,138.0,0.87406,-0.01935,2073
20004.453,187.0,0.35249,-0.05686,2451
0.01999,141.0,1.02565,0.16791,1176
914.03591,79.0,0.57661,0.0579,1571
9.18538,190.0,0.95083,0.28751,1108
0.01999,277.0,1.12321,0.06433,2108
3331.70995,51.0,0.51937,0.04171,74
2.61167,32.0,0.86715,0.14864,1060
1113.03463,225.0,0.50547,0.04837,1763
227.8076,124.0,0.62947,0.07974,1871
3708.27294,109.0,0.54575,0.0609,1345
0.01999,290.0,1.87115,0.28485,412
288.39292,35.0,0.72681,0.24999,1808
13.43819,9.0,0.87936,0.05898,1849
15903.86904,156.0,0.31272,-0.04542,2026
2843.59351,98.0,0.33338,0.07427,1230
0.51038,55.0,1.33956,0.13976,1437
2991.52717,60.0,0.49974,0.02226,1737
193.50654,290.0,0.62642,0.13787,2500
24.04452,41.0,0.7846,0.12756,1644
30.57457,167.0,0.64958,0.12414,537
1131.43481,63.0,0.45171,0.06399,770
6.65564,18.0,1.13115,0.23101,1689
4.14104,279.0,0.96091,0.06958,2105
0.01999,242.0,1.03121,0.08669,314
2108.33114,11.0,1.1754,0.0882,2314
0.01999,119.0,1.63921,0.65254,1298
0.65242,120.0,0.99785,0.11609,716
9.61506,44.0,1.24236,0.13601,1767
0.01999,1.0,1.25607,0.04298,554
0.01999,161.0,1.05389,0.28677,810
2110.7477,129.0,0.47679,0.07546,638
9.5126,263.0,0.93251,0.10969,2331
0.01999,28.0,1.24822,0.11541,80
432.19726,226.0,0.71429,0.09602,2435
8.56961,214.0,0.89627,0.11607,2075
0.01999,27.0,0.99133,0.12373,1200
0.01999,231.0,1.1607,0.33685,701
63.97026,85.0,0.8192,0.1792,563
9.26602,89.0,0.85287,0.23229,1068
19.20695,22.0,1.21961,0.17684,891
88.53002,64.0,0.66975,0.04207,605
15837.02198,37.0,0.27477,-0.00906,786
111.64728,23.0,0.65343,0.10867,1911
1835.70807,4.0,0.38524,0.12582,1902
0.01999,334.0,1.27581,0.09565,723
18.67577,104.0,0.59511,0.00771,1908
0.01999,19.0,0.61525,0.16245,679
2800.11152,180.0,0.37615,0.06048,496
5.11481,202.0,1.29358,0.67828,1797
2287.42265,271.0,0.56243,0.04577,2407
0.01999,8.0,1.14549,0.65475,643
0.01999,75.0,2.06338,0.18773,1111
0.01999,9.0,1.41454,0.09608,67
32.69309,147.0,0.72916,0.11628,1538
9.23893,60.0,0.47861,0.18007,1035
0.01999,49.0,1.49494,0.16451,1198
81.57151,342.0,0.6565,0.07374,192
3859.5065,15.0,0.56908,0.08434,1540
245.7943,102.0,0.52019,0.16431,297
6203.64952,1.0,0.40417,0.06834,1935
3.60691,237.0,0.79226,0.07775,2429
0.01999,78.0,1.01495,0.18754,1464
87.30493,77.0,0.63001,0.11614,0
0.01999,130.0,0.93793,0.09808,1917
744.26594,120.0,0.44339,0.11574,817
188.46864,249.0,0.54391,0.07485,2360
0.01999,136.0,0.89409,0.05378,1993
120.6887,192.0,0.60745,0.23504,981
0.46492,5.0,1.22093,0.1255,636
119.10879,47.0,0.54842,0.15026,1123
238.32348,90.0,0.66629,0.22252,1502
2.37732,232.0,1.12572,0.32342,623
5.84592,33.0,1.00064,0.19939,1110
0.01999,21.0,1.04378,0.25996,512
0.01999,87.0,1.03518,0.01854,2139
2235.46803,38.0,0.54488,0.11017,1297
0.01999,25.0,1.14516,0.21533,13
12532.8869,152.0,0.3996,-0.01933,1194
282.30521,271.0,0.69176,0.28966,191
15759.18293,211.0,0.439,-0.00578,2308
2203.65315,145.0,0.53312,0.06417,1677
2822.72588,83.0,0.55767,0.04312,2041
262.49787,113.0,0.56585,0.14129,1573
11.05182,198.0,1.09906,0.06777,2177
4.04951,63.0,1.30259,0.29902,96
7.03267,34.0,1.35782,0.20993,1251
2865.79729,21.0,0.45239,0.02942,2086
2535.67178,313.0,0.47008,0.07803,2193
0.01999,230.0,0.98948,0.09576,1002
0.01999,112.0,0.87583,0.13411,614
2049.8607,23.0,0.53522,0.04227,1875
180.22297,56.0,0.73201,0.14624,2098
2779.04934,7.0,0.46982,0.09718,855
0.01999,18.0,1.57365,0.06887,2048
69.9422,208.0,0.7632,0.16068,391
10.77993,118.0,0.92653,0.08023,1381
2188.45947,10.0,0.5396,0.04258,1756
197.22261,115.0,0.70819,0.22506,1837
3322.34362,60.0,0.53702,0.06197,1828
3021.44457,123.0,0.3508,0.04836,1592
0.33254,118.0,1.69424,0.07406,392
1.48128,125.0,1.62383,0.23228,952
39.44042,197.0,0.79054,0.10335,1988
73.44166,227.0,0.77067,0.03024,2389
0.01999,10.0,1.13003,0.18468,1201
1.22214,87.0,0.91827,0.06036,2215
0.01999,238.0,1.26877,0.10992,879
243.36153,91.0,0.50703,0.10699,1191
7.18451,2.0,1.05042,0.28231,92
2480.30319,197.0,0.33596,0.01566,1262
5.09005,92.0,1.08511,0.30527,159
0.8759,14.0,1.42973,0.12237,1128
69.09072,276.0,1.36067,0.1876,433
22.57693,107.0,0.9769,0.13594,2132
2232.36066,87.0,0.3988,0.04993,856
0.01999,7.0,1.05028,0.21052,412
0.01999,97.0,1.2257,0.37137,1342
0.53831,305.0,1.15362,0.37013,2409
0.01999,186.0,1.4505,0.86544,794
0.01999,300.0,2.1114,0.39079,232
3645.66402,162.0,0.77471,0.04192,2110
32.34884,29.0,0.89397,0.23655,0
6174.92449,260.0,0.46634,0.04424,2477
0.01999,31.0,1.31558,0.10472,730
737.05391,7.0,0.40708,0.1691,1360
3229.59289,171.0,0.39878,0.07991,278
0.46198,5.0,1.30974,0.04148,140
0.01999,161.0,1.33213,0.17283,929
4.32192,115.0,1.57202,0.33342,714
7.49857,1.0,1.18274,0.03023,1805
0.4719,74.0,0.69388,0.14573,1853
15.56715,232.0,0.95294,0.2956,708
0.01999,80.0,1.23962,0.1388,1197
210.12733,203.0,0.71071,0.1452,56
6.84873,290.0,0.84401,0.0805,2421
149.27696,145.0,0.70857,0.0863,653
40.63064,164.0,0.84342,0.2259,2148
8.85211,49.0,0.81174,0.08659,1775
11.8063,157.0,1.42594,0.10368,765
3.90651,78.0,1.30512,0.0922,1396
6.99345,143.0,0.81432,0.18631,972
2745.17885,42.0,0.37635,0.08463,1878
0.01999,121.0,1.12498,0.20648,78
2197.1004,84.0,0.5662,0.06994,1651
3.40641,100.0,1.12173,0.08878,264
10055.49017,65.0,0.29249,-0.05594,1735
0.01999,99.0,1.65506,0.6694,1377
0.01999,218.0,1.22608,0.1212,718
4594.42297,207.0,0.38359,0.07971,1718
2894.82126,16.0,0.37297,0.05023,1924
60.12885,247.0,0.77082,0.24371,1857
0.01999,334.0,1.38878,0.13164,2261
3213.90223,63.0,0.3531,0.07696,1776
0.01999,18.0,1.47643,0.37961,1501
5.45097,61.0,1.29082,0.33489,1739
11.12073,96.0,1.40323,0.11292,1491
0.01999,56.0,1.22545,0.11094,1274
167.15433,33.0,0.75538,0.21795,1851
125.02203,273.0,0.69156,0.1031,1988
15.55333,275.0,0.97879,0.06677,2304
0.01999,217.0,1.58654,0.32971,1362
295.01155,333.0,0.5549,0.11518,2381
9.41447,42.0,0.95928,0.26789,544
20.54253,79.0,0.82537,0.23577,0
2217.97189,5.0,0.45684,0.03912,2266
11.19892,54.0,0.99002,0.26806,1209
6359.24609,62.0,0.48987,0.03547,1247
3.9156,253.0,1.11514,0.10174,530
12857.65308,158.0,0.34918,0.04009,2381
649.81911,15.0,0.36284,0.16013,930
2050.17467,222.0,0.49493,0.15447,913
0.01999,229.0,1.44621,0.1315,542
321.76777,19.0,0.48405,0.11839,1615
3.8605,221.0,1.00471,0.12503,1398
15867.01549,195.0,0.46825,0.05214,967
0.01999,302.0,1.79213,0.57866,390
0.01999,11.0,1.09545,0.13566,1116
118.20375,148.0,0.65857,0.0807,1030
3396.6661,100.0,0.46358,0.11099,1845
303.05387,121.0,0.77659,0.10663,22
363.51865,246.0,0.55966,0.04228,400
0.01999,140.0,1.2488,0.4855,832
0.01999,60.0,1.23656,0.51374,2019
2.48785,7.0,1.41806,0.12085,1563
10.7654,130.0,0.89803,0.26789,440
0.01999,126.0,1.45519,0.11159,586
3973.89463,92.0,0.31111,0.07609,1041
204.7338,240.0,0.59628,0.10782,325
0.50608,26.0,1.01851,0.31884,959
15682.08776,146.0,0.35901,0.04161,1928
131.43838,290.0,0.58021,0.1437,2033
12677.70061,70.0,0.31312,0.0694,1833
288.25327,71.0,0.47049,0.27702,1144
2860.53039,106.0,0.62681,0.02087,1331
0.01999,104.0,1.17667,0.1952,1343
1967.32991,15.0,0.53962,0.10451,559
1352.80539,271.0,0.47325,0.14196,1285
1896.39422,320.0,0.47414,0.01026,2374
50.72374,23.0,0.60743,0.17267,1022
0.01999,350.0,0.79166,0.3228,274
8.28278,248.0,0.82439,0.09052,1265
28.41342,305.0,0.75984,0.04856,2390
774.9033,217.0,0.58407,0.14241,2299
0.01999,49.0,0.95858,0.06337,2130
20.87348,25.0,0.67657,0.01344,150
0.38904,243.0,1.59108,0.25944,342
187.29398,113.0,0.60023,0.11336,1241
14.17875,230.0,1.52971,0.0753,2105
2613.02776,5.0,0.40374,0.14033,1677
142.13414,65.0,0.48935,0.172,1172
83.42105,80.0,0.59006,0.13997,1748
188.1939,145.0,0.69779,0.24024,1989
13.13532,164.0,0.5855,0.11921,2005
198.24328,18.0,0.55013,0.1698,243
0.01999,187.0,1.37135,0.07858,531
4.17168,197.0,1.14402,0.18373,1429
0.01999,111.0,1.02894,0.11771,495
0.01999,136.0,1.07518,0.14049,741
8.65236,122.0,1.19896,0.08808,1434
0.01999,350.0,1.55807,0.50388,1908
1991.34718,137.0,0.45597,0.03683,2432
621.2932,148.0,0.60221,0.11733,917
0.01999,161.0,1.25791,0.17143,915
20004.453,106.0,0.32107,0.06504,1005
3.41127,139.0,1.11187,0.12059,1323
12598.62412,141.0,0.33594,-0.03512,1870
0.01999,155.0,1.46001,0.20974,790
1.81829,161.0,1.28589,0.13883,488
0.01999,205.0,1.01625,0.06816,2115
6.40645,189.0,0.98942,0.24193,2364
29.86746,73.0,0.72466,0.34043,2017
2.50395,158.0,0.92824,0.25787,2160
1203.60665,298.0,0.37065,0.21513,428
1918.03676,10.0,0.50333,0.03941,286
0.01999,247.0,1.50548,0.75036,804
0.01999,126.0,1.08014,0.47443,273
3064.93741,46.0,0.33912,0.07199,1225
3523.0511,145.0,0.35811,0.06039,712
0.01999,36.0,0.96954,0.19893,1535
0.01999,13.0,1.54478,0.27994,741
0.01999,213.0,1.03103,0.27655,1591
47.84629,84.0,0.91748,0.14042,2044
0.01999,77.0,1.04796,0.06861,2050
127.04477,175.0,0.5201,0.0893,1401
151.64718,103.0,0.53267,0.19079,430
2.63225,229.0,0.77289,0.18597,432
35.64841,207.0,0.78988,0.10013,1696
32.51147,96.0,0.7555,0.18217,658
46.50989,84.0,0.76219,0.14517,2125
324.29222,175.0,0.47249,0.17089,643
3919.2216,210.0,0.43169,0.04093,2269
171.25239,87.0,0.58316,0.24062,969
13.64991,91.0,0.67609,0.20077,2304
14.13887,250.0,0.94417,0.27971,852
12876.46013,77.0,0.26265,-0.01389,1922
30.42082,225.0,0.89582,0.18079,839
63.66151,288.0,0.71957,0.27848,1561
4449.41266,297.0,0.45167,0.07314,499
0.01999,163.0,0.92833,0.12521,226
2805.76936,177.0,0.72549,0.10479,295
612.35343,291.0,0.66914,0.10341,372
0.01999,214.0,1.6844,0.58284,1391
111.7994,65.0,0.7601,0.2124,1633
208.39234,43.0,0.65018,0.13951,1235
7910.12136,12.0,0.34855,0.01831,1077
0.01999,49.0,1.6562,0.78404,1787
0.01999,34.0,1.27217,0.2298,63
6.94195,73.0,1.07235,0.08528,1640
15.07995,350.0,2.03153,0.29205,129
0.01999,81.0,1.47538,0.37409,1283
2.42393,153.0,1.0471,0.24055,1732
0.01999,139.0,1.06014,0.12778,1287
0.01999,183.0,0.99562,0.18848,936
157.52955,73.0,0.55763,0.1809,2193
294.09006,110.0,0.5812,0.2231,1640
3504.1895,190.0,0.36019,0.07806,2405
0.01999,232.0,2.13906,0.71825,1040
15880.9619,292.0,0.53339,0.08833,201
2499.73608,124.0,0.44591,0.11504,1397
3063.32488,30.0,0.45324,-0.00473,1625
0.01999,117.0,1.07823,0.02195,2416
1.6264,73.0,1.44389,0.23604,1818
0.01999,95.0,1.05932,0.07663,1600
9963.32381,85.0,0.37086,0.06945,1884
0.01999,120.0,0.67003,0.27768,1587
3.8361,29.0,1.32914,0.32102,957
3109.12041,154.0,0.48365,0.03671,95
0.01999,124.0,1.28096,0.07785,1359
1.22972,99.0,1.34193,0.0774,1500
1209.84407,43.0,0.40938,0.17686,1633
150.3863,112.0,0.83246,0.29632,800
2.32253,9.0,1.24501,0.0367,44
12762.17164,119.0,0.31818,-0.05488,1807
1903.65598,112.0,0.55326,0.06519,1644
20.79566,158.0,0.67144,0.13584,1628
3710.86238,2.0,0.57719,0.08275,1228
1.82407,209.0,1.06008,0.09835,675
3738.42978,73.0,0.38944,0.10373,1581
178.36459,130.0,0.56003,0.1341,1129
145.0998,3.0,0.67177,0.18382,1429
0.01999,228.0,1.26583,0.49159,514
4506.79152,92.0,0.5023,0.04061,1177
41.16229,231.0,0.71943,0.17696,602
0.01999,179.0,1.29089,0.33484,1859
10342.62844,243.0,0.28351,0.01631,1898
12866.43332,182.0,0.34892,0.02289,1344
9.5395,1.0,1.27413,0.16968,1948
15687.31131,264.0,0.34968,0.00112,392
298.2301,203.0,0.74452,0.24603,1021
100.91789,170.0,0.61049,0.22753,2073
2837.85232,115.0,0.5302,0.03924,1755
4039.6583,172.0,0.58656,0.05081,1865
878.39662,211.0,0.31628,0.11697,519
329.28306,62.0,0.72022,0.30534,2042
121.20967,191.0,0.62174,0.20631,1330
0.01999,91.0,1.29656,0.29355,1535
277.95917,117.0,0.50764,0.04083,2166
0.01999,213.0,1.04986,0.10905,1456
221.55107,331.0,0.88184,0.18611,396
1.11386,164.0,1.3699,0.67167,1378
373.86044,167.0,0.60477,0.01165,699
0.01999,67.0,1.73082,0.15215,1562
71.39549,202.0,0.75801,0.13939,295
0.01999,69.0,0.86682,0.10752,2309
0.01999,3.0,1.0485,0.03229,644
10110.02904,156.0,0.29412,0.02884,511
7.94252,17.0,0.94962,0.02474,2414
9847.94743,111.0,0.40455,0.08249,986
55.79563,232.0,1.33086,0.7264,498
73.22297,42.0,0.55943,0.23884,807
186.77946,34.0,0.67408,0.15377,64
97.57477,128.0,0.63531,0.1315,1242
2829.92298,25.0,0.41926,0.07515,1107
0.01999,24.0,1.55261,0.68877,1001
1.3125,118.0,1.40884,0.08693,1342
152.12924,139.0,0.3642,0.11022,1705
16244.85698,191.0,0.31576,-0.05811,2113
15973.94202,204.0,0.27604,-0.02543,2439
8.20028,17.0,1.1536,0.11887,677
2324.72722,45.0,0.45484,0.04303,1242
0.01999,130.0,1.23128,1.24941,495
4221.65777,114.0,0.3077,0.04249,1406
93.94082,98.0,0.7772,0.15635,912
4.38273,125.0,1.12884,0.17367,269
470.34984,1.0,0.50015,0.05868,577
23.6377,65.0,0.79446,0.20672,830
1.27944,160.0,1.12993,0.1956,1368
3.12266,266.0,1.20505,0.05172,2446
0.01999,194.0,1.33992,0.06739,2207
0.81244,276.0,1.08792,0.1604,487
15887.7274,193.0,0.4065,0.0335,2226
1496.24256,117.0,0.40154,0.08801,927
1.36567,335.0,2.15149,0.41101,192
1.82491,204.0,1.5182,0.1555,2025
10.30753,250.0,1.67679,0.3161,980
0.01999,292.0,1.42111,0.28931,1876
450.82365,39.0,0.52286,0.11974,1138
279.13009,24.0,0.91217,0.1234,230
1.90822,91.0,1.05081,0.06089,2189
18.98356,60.0,0.74117,0.06284,1793
1643.81026,131.0,0.47071,-0.02259,1724
6.62624,187.0,1.19032,0.36054,1060
0.58957,276.0,1.41153,0.36375,1165
632.50619,68.0,0.54658,0.03672,421
12515.54717,183.0,0.39535,-0.01056,1360
0.01999,335.0,1.43829,0.14968,515
3057.89878,154.0,0.3539,0.07782,1827
183.15737,235.0,0.72729,0.07388,2036
0.54557,186.0,1.04277,0.09166,649
20004.453,69.0,0.49637,0.03876,1426
193.22933,104.0,0.51664,0.21522,1273
0.01999,137.0,1.26122,0.18581,625
15709.97326,255.0,0.33834,-0.01218,2500
0.01999,143.0,1.11764,0.68675,1243
0.01999,30.0,1.55745,0.25755,1042
3.07581,45.0,1.78591,0.12143,1245
0.01999,61.0,1.34133,0.06917,801
158.55818,86.0,0.60486,0.04736,1808
1.61898,124.0,1.0039,0.05432,2204
0.01999,35.0,0.69727,0.19942,981
0.01999,93.0,0.98833,0.1604,1591
3.77183,122.0,1.2359,0.1441,2222
2.14044,286.0,2.18131,0.40558,283
2.63427,181.0,1.07003,0.06729,2259
158.02415,226.0,0.64732,0.19054,1014
440.46761,45.0,0.53231,0.18259,1262
0.01999,228.0,1.90931,0.3236,1159
438.18029,210.0,0.5177,0.02083,2353
9.72261,224.0,0.77057,0.28907,1120
468.06259,177.0,0.66196,0.07126,2433
1.54675,5.0,1.08481,0.41237,1664
5.25742,49.0,0.99177,0.17193,1939
110.18129,65.0,1.39288,0.16343,1459
1.53889,36.0,1.01033,0.0511,852
128.98984,77.0,0.63722,0.10204,689
10069.29363,2.0,0.38131,0.05493,1044
2.4445,269.0,0.89927,0.25476,802
35.57709,69.0,0.82681,0.22671,1634
5359.83525,83.0,0.32996,0.03698,1691
0.01999,114.0,1.12077,0.06469,2213
2376.18287,119.0,0.56824,0.11429,1433
6366.15718,173.0,0.45906,0.01922,1797
0.01999,49.0,1.67275,0.1056,2056
0.01999,252.0,1.21934,0.1679,1459
8.2633,233.0,0.79422,0.1421,2053
0.01999,213.0,1.56538,0.83883,2053
7.80878,236.0,1.7219,0.33725,789
2.15411,199.0,0.89703,0.07077,2195
193.85745,178.0,0.68239,0.22958,1679
1308.5232,223.0,0.37255,0.04561,2352
4.57547,28.0,1.09695,0.04573,513
0.01999,105.0,1.71628,0.2127,57
6.4937,147.0,1.00428,0.25529,0
0.01999,55.0,1.48483,0.14509,1049
22.30383,237.0,0.84914,0.30994,550
12449.75153,56.0,0.49135,0.05638,1921
0.01999,132.0,1.07172,0.12232,653
10.74119,134.0,1.01185,0.24949,1145
0.01999,22.0,1.155,0.12976,772
0.01999,216.0,1.33017,0.22444,1061
11.09391,226.0,0.97672,0.06511,2322
3.5759,26.0,1.0331,0.23037,1640
7.67737,220.0,1.15563,0.03186,2398
0.01999,274.0,1.23281,0.57975,770
0.01999,110.0,0.99386,0.13379,1780
174.62563,62.0,0.49406,0.10112,297
220.38922,166.0,0.63582,0.15865,831
0.01999,121.0,1.08743,0.31664,1405
2628.17192,72.0,0.49263,0.05218,1281
0.01999,138.0,1.63479,1.04521,1483
63.42942,67.0,0.77599,0.24374,1956
197.21316,198.0,0.57755,0.32573,1110
3636.36332,202.0,0.53201,0.05275,1222
0.01999,30.0,1.34078,0.15604,1585
1.75642,165.0,1.4187,0.1362,909
69.98311,77.0,0.73646,0.11761,448
0.37649,12.0,1.50612,0.22867,775
139.43876,198.0,0.65918,0.09482,2079
171.81442,265.0,0.71831,0.09387,2415
8.65849,230.0,1.09153,0.04121,1253
178.24788,45.0,0.70547,0.18076,136
8.08254,83.0,0.9191,0.28395,2197
0.01999,102.0,1.25136,0.11875,1296
0.01999,151.0,1.13645,0.18406,1865
3.90108,16.0,1.35161,0.16663,564
3.27721,28.0,1.19678,0.26966,778
7.01665,14.0,1.25678,1.15714,1581
464.24586,69.0,0.59323,0.10427,2428
115.63931,239.0,0.61026,0.09791,2352
0.01999,96.0,0.6286,0.04859,2440
2628.30584,10.0,0.38487,0.04706,975
29.59663,287.0,0.62642,0.11766,2411
0.01999,19.0,1.01761,0.14948,1734
2.27282,230.0,1.20151,0.19048,344
5.86606,227.0,0.91972,0.13945,541
31.94957,287.0,1.07705,0.38304,286
140.84305,320.0,0.68378,0.31193,542
0.01999,233.0,1.5871,0.79966,493
2158.87557,135.0,0.51168,0.03535,2035
883.43633,93.0,0.50966,0.13791,89
0.01999,230.0,1.40791,0.25667,1050
0.01999,116.0,1.27215,0.17017,620
7.79535,67.0,0.91948,0.17641,2394
0.01999,32.0,1.30646,0.15058,1447
49.71143,288.0,0.88584,0.23829,88
168.32882,83.0,0.58397,0.05021,1993
1.56155,110.0,1.44778,0.20401,577
0.01999,344.0,1.01987,0.25627,323
20.10066,219.0,0.88334,0.10466,2163
1.64996,16.0,1.17295,0.06931,2363
4.74415,220.0,1.17734,0.09505,652
504.40691,229.0,0.43875,0.25269,921
222.75989,76.0,0.71706,0.1865,83
0.01999,215.0,1.47149,0.21867,1510
0.01999,124.0,0.88416,0.07207,2319
2186.73991,107.0,0.49043,0.06214,2015
3622.89242,124.0,0.37553,0.01578,2383
14.98663,51.0,0.9192,0.23592,1049
178.49288,144.0,0.71113,0.0404,1480
525.95239,2.0,0.62479,0.05356,0
16.77481,48.0,1.0869,0.10166,2098
4.82572,89.0,1.10156,0.27383,645
0.01999,116.0,1.64915,0.25304,1022
2.56773,163.0,1.03556,0.24011,2388
134.07987,122.0,0.54645,0.20713,1046
27.31547,316.0,0.87423,0.15302,2416
199.28367,115.0,0.60631,0.18471,1800
0.01999,259.0,1.64541,0.31242,290
2362.35659,122.0,0.41033,0.07406,2379
0.68314,75.0,0.78895,0.05297,1936
0.95711,122.0,1.26372,0.16345,1570
2983.68605,28.0,0.5853,0.09198,1178
3144.71538,194.0,0.4718,0.07276,2424
5.69376,40.0,1.04254,0.05619,1909
15810.67448,350.0,0.39737,0.02249,367
3.76365,96.0,1.00569,0.2991,85
19942.73595,76.0,0.37872,0.00105,695
0.01999,141.0,0.9392,0.10831,931
3.02969,70.0,1.37082,0.19291,696
2.19628,125.0,1.09674,0.20914,2356
0.01999,33.0,1.00689,0.13278,924
2155.26869,255.0,0.3511,0.04477,1888
0.01999,47.0,0.96585,0.0845,2185
1838.91812,193.0,0.4571,0.04012,2352
99.06799,1.0,1.3666,0.05762,129
1606.2362,28.0,0.34699,0.13359,1384
12578.45156,45.0,0.34096,-0.01864,888
24.93821,117.0,0.63319,0.07923,1977
2101.69234,169.0,0.47524,0.04335,1894
0.01999,12.0,0.94769,0.25799,1370
185.24649,34.0,0.67771,0.2327,5
0.01999,33.0,0.9686,0.16699,2117
2028.0198,14.0,0.48833,0.05122,1757
0.01999,140.0,1.42755,0.46205,370
